### Enriched GO terms for convergently expressed genes in whole body samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0007435	salivary gland morphogenesis	0.37975
GO:0022612	gland morphogenesis	0.37975
GO:0072503	cellular divalent inorganic cation homeostasis	0.38009
GO:0006084	acetyl-CoA metabolic process	0.3803
GO:0008360	regulation of cell shape	0.38168
GO:0042330	taxis	0.38293
GO:0016125	sterol metabolic process	0.38323
GO:0008205	ecdysone metabolic process	0.38323
GO:1902652	secondary alcohol metabolic process	0.38323
GO:0048609	multicellular organismal reproductive process	0.38329
GO:0007162	negative regulation of cell adhesion	0.3834
GO:0010639	negative regulation of organelle organization	0.3845
GO:0006413	translational initiation	0.38484
GO:0015800	acidic amino acid transport	0.38502
GO:0016079	synaptic vesicle exocytosis	0.38506
GO:0017156	calcium ion regulated exocytosis	0.38506
GO:0031109	microtubule polymerization or depolymerization	0.38541
GO:0007586	digestion	0.38551
GO:0071324	cellular response to disaccharide stimulus	0.38709
GO:0071329	cellular response to sucrose stimulus	0.38709
GO:0035002	liquid clearance; open tracheal system	0.38733
GO:0002697	regulation of immune effector process	0.38793
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0.38793
GO:1901185	negative regulation of ERBB signaling pathway	0.38793
GO:0031344	regulation of cell projection organization	0.38847
GO:0035050	embryonic heart tube development	0.38897
GO:0002065	columnar/cuboidal epithelial cell differentiation	0.38908
GO:0045839	negative regulation of mitotic nuclear division	0.38937
GO:0051784	negative regulation of nuclear division	0.38937
GO:0010458	exit from mitosis	0.3899
GO:1903827	regulation of cellular protein localization	0.39108
GO:0048332	mesoderm morphogenesis	0.39174
GO:0006796	phosphate-containing compound metabolic process	0.39226
GO:0046532	regulation of photoreceptor cell differentiation	0.39336
GO:0045214	sarcomere organization	0.39342
GO:0043508	negative regulation of JUN kinase activity	0.39369
GO:0046685	response to arsenic-containing substance	0.39369
GO:0007423	sensory organ development	0.39422
GO:0010466	negative regulation of peptidase activity	0.39481
GO:0010951	negative regulation of endopeptidase activity	0.39481
GO:0010955	negative regulation of protein processing	0.39481
GO:1903318	negative regulation of protein maturation	0.39481
GO:0042632	cholesterol homeostasis	0.39497
GO:0065009	regulation of molecular function	0.39522
GO:0032984	macromolecular complex disassembly	0.39562
GO:1900425	negative regulation of defense response to bacterium	0.39631
GO:0009165	nucleotide biosynthetic process	0.39635
GO:1901293	nucleoside phosphate biosynthetic process	0.39635
GO:0010876	lipid localization	0.3965
GO:0048520	positive regulation of behavior	0.39842
GO:0072593	reactive oxygen species metabolic process	0.39844
GO:0043412	macromolecule modification	0.39846
GO:0060326	cell chemotaxis	0.39852
GO:0010453	regulation of cell fate commitment	0.39977
GO:0001173	DNA-templated transcriptional start site selection	0.39999
GO:0001174	transcriptional start site selection at RNA polymerase II promoter	0.39999
GO:0031440	regulation of mRNA 3'-end processing	0.39999
GO:0051036	regulation of endosome size	0.40046
GO:0002168	instar larval development	0.40068
GO:0044786	cell cycle DNA replication	0.40091
GO:0048515	spermatid differentiation	0.40099
GO:0006813	potassium ion transport	0.40108
GO:0045751	negative regulation of Toll signaling pathway	0.40154
GO:0008103	oocyte microtubule cytoskeleton polarization	0.40155
GO:0042044	fluid transport	0.40171
GO:0042744	hydrogen peroxide catabolic process	0.40172
GO:0007286	spermatid development	0.40202
GO:0006633	fatty acid biosynthetic process	0.40313
GO:0048619	embryonic hindgut morphogenesis	0.40352
GO:0030534	adult behavior	0.40567
GO:0060070	canonical Wnt signaling pathway	0.40711
GO:0009743	response to carbohydrate	0.40747
GO:0031324	negative regulation of cellular metabolic process	0.40756
GO:0060259	regulation of feeding behavior	0.40828
GO:0043900	regulation of multi-organism process	0.40866
GO:0006727	ommochrome biosynthetic process	0.40866
GO:0008055	ocellus pigment biosynthetic process	0.40866
GO:0033060	ocellus pigmentation	0.40866
GO:0046152	ommochrome metabolic process	0.40866
GO:0046158	ocellus pigment metabolic process	0.40866
GO:0070613	regulation of protein processing	0.40921
GO:1903317	regulation of protein maturation	0.40921
GO:0010332	response to gamma radiation	0.4105
GO:0035966	response to topologically incorrect protein	0.41057
GO:0035967	cellular response to topologically incorrect protein	0.41057
GO:0009996	negative regulation of cell fate specification	0.41066
GO:0007017	microtubule-based process	0.41103
GO:0032504	multicellular organism reproduction	0.41233
GO:0007229	integrin-mediated signaling pathway	0.41242
GO:0034249	negative regulation of cellular amide metabolic process	0.41311
GO:0006915	apoptotic process	0.41557
GO:0050000	chromosome localization	0.41596
GO:0051303	establishment of chromosome localization	0.41596
GO:0007432	salivary gland boundary specification	0.41641
GO:0006261	DNA-dependent DNA replication	0.41674
GO:0097352	autophagosome maturation	0.41698
GO:0097576	vacuole fusion	0.41698
GO:0060099	regulation of phagocytosis; engulfment	0.41715
GO:1905153	regulation of membrane invagination	0.41715
GO:0045471	response to ethanol	0.41773
GO:0030111	regulation of Wnt signaling pathway	0.41832
GO:0050714	positive regulation of protein secretion	0.41839
GO:0030100	regulation of endocytosis	0.41869
GO:0046667	compound eye retinal cell programmed cell death	0.41884
GO:0010830	regulation of myotube differentiation	0.41918
GO:0060142	regulation of syncytium formation by plasma membrane fusion	0.41918
GO:1901739	regulation of myoblast fusion	0.41918
GO:0032460	negative regulation of protein oligomerization	0.41967
GO:1903332	regulation of protein folding	0.41967
GO:1903334	positive regulation of protein folding	0.41967
GO:1903644	regulation of chaperone-mediated protein folding	0.41967
GO:1903646	positive regulation of chaperone-mediated protein folding	0.41967
GO:0006464	cellular protein modification process	0.41984
GO:0036211	protein modification process	0.41984
GO:0031331	positive regulation of cellular catabolic process	0.42087
GO:0035075	response to ecdysone	0.42146
GO:0036314	response to sterol	0.42146
GO:0009608	response to symbiont	0.42148
GO:0005996	monosaccharide metabolic process	0.4215
GO:0019318	hexose metabolic process	0.4215
GO:0007265	Ras protein signal transduction	0.42263
GO:0008654	phospholipid biosynthetic process	0.42364
GO:0035079	polytene chromosome puffing	0.4241
GO:0007600	sensory perception	0.42412
GO:0044255	cellular lipid metabolic process	0.42417
GO:0045186	zonula adherens assembly	0.42441
GO:0016239	positive regulation of macroautophagy	0.42441
GO:0048638	regulation of developmental growth	0.42458
GO:0070972	protein localization to endoplasmic reticulum	0.42522
GO:0035222	wing disc pattern formation	0.42543
GO:0009415	response to water	0.42603
GO:0051960	regulation of nervous system development	0.42608
GO:0070507	regulation of microtubule cytoskeleton organization	0.4265
GO:1900182	positive regulation of protein localization to nucleus	0.42661
GO:0042307	positive regulation of protein import into nucleus	0.42661
GO:1904591	positive regulation of protein import	0.42661
GO:2000021	regulation of ion homeostasis	0.42767
GO:0030855	epithelial cell differentiation	0.42852
GO:0050808	synapse organization	0.42882
GO:0007041	lysosomal transport	0.42896
GO:0090263	positive regulation of canonical Wnt signaling pathway	0.43014
GO:0072594	establishment of protein localization to organelle	0.4302
GO:0001707	mesoderm formation	0.43037
GO:0070983	dendrite guidance	0.43037
GO:0006901	vesicle coating	0.43154
GO:0016053	organic acid biosynthetic process	0.43199
GO:0046394	carboxylic acid biosynthetic process	0.43199
GO:0006022	aminoglycan metabolic process	0.43236
GO:2000027	regulation of organ morphogenesis	0.4327
GO:0098529	neuromuscular junction development; skeletal muscle fiber	0.43316
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.43352
GO:0071479	cellular response to ionizing radiation	0.43375
GO:0043248	proteasome assembly	0.434
GO:0031667	response to nutrient levels	0.43415
GO:0009991	response to extracellular stimulus	0.43415
GO:0000165	MAPK cascade	0.4343
GO:0023014	signal transduction by protein phosphorylation	0.4343
GO:0001894	tissue homeostasis	0.43435
GO:0022404	molting cycle process	0.43511
GO:0030261	chromosome condensation	0.43516
GO:0045167	asymmetric protein localization involved in cell fate determination	0.43714
GO:0006537	glutamate biosynthetic process	0.43714
GO:0043650	dicarboxylic acid biosynthetic process	0.43714
GO:0031032	actomyosin structure organization	0.43801
GO:0048523	negative regulation of cellular process	0.43837
GO:0006897	endocytosis	0.44033
GO:0071363	cellular response to growth factor stimulus	0.44063
GO:0010927	cellular component assembly involved in morphogenesis	0.44096
GO:0051146	striated muscle cell differentiation	0.44102
GO:0060271	cilium assembly	0.44103
GO:0044782	cilium organization	0.44103
GO:0007306	eggshell chorion assembly	0.44116
GO:0009887	animal organ morphogenesis	0.44131
GO:0006874	cellular calcium ion homeostasis	0.44137
GO:0018993	somatic sex determination	0.44146
GO:0036098	male germ-line stem cell population maintenance	0.44162
GO:0048134	germ-line cyst formation	0.44197
GO:0035149	lumen formation; open tracheal system	0.44198
GO:0045676	regulation of R7 cell differentiation	0.44276
GO:0007219	Notch signaling pathway	0.443
GO:0061136	regulation of proteasomal protein catabolic process	0.44317
GO:0030260	entry into host cell	0.4437
GO:0044409	entry into host	0.4437
GO:0046718	viral entry into host cell	0.4437
GO:0051701	interaction with host	0.4437
GO:0051806	entry into cell of other organism involved in symbiotic interaction	0.4437
GO:0051828	entry into other organism involved in symbiotic interaction	0.4437
GO:1901564	organonitrogen compound metabolic process	0.44445
GO:0098655	cation transmembrane transport	0.44461
GO:0016333	morphogenesis of follicular epithelium	0.4448
GO:0009069	serine family amino acid metabolic process	0.44708
GO:0044719	regulation of imaginal disc-derived wing size	0.44792
GO:0050974	detection of mechanical stimulus involved in sensory perception	0.44848
GO:0050982	detection of mechanical stimulus	0.44848
GO:0036099	female germ-line stem cell population maintenance	0.44892
GO:0010948	negative regulation of cell cycle process	0.449
GO:0016578	histone deubiquitination	0.45003
GO:0097049	motor neuron apoptotic process	0.45014
GO:2000671	regulation of motor neuron apoptotic process	0.45014
GO:2000672	negative regulation of motor neuron apoptotic process	0.45014
GO:0048260	positive regulation of receptor-mediated endocytosis	0.45055
GO:2001044	regulation of integrin-mediated signaling pathway	0.45076
GO:2001046	positive regulation of integrin-mediated signaling pathway	0.45076
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.45088
GO:0051239	regulation of multicellular organismal process	0.45172
GO:0022412	cellular process involved in reproduction in multicellular organism	0.45207
GO:0050764	regulation of phagocytosis	0.45265
GO:0014016	neuroblast differentiation	0.45289
GO:0007110	meiosis I cytokinesis	0.45319
GO:0007111	meiosis II cytokinesis	0.45319
GO:0016056	rhodopsin mediated signaling pathway	0.45348
GO:0036335	intestinal stem cell homeostasis	0.45431
GO:0048872	homeostasis of number of cells	0.45431
GO:0008293	torso signaling pathway	0.45431
GO:0016059	deactivation of rhodopsin mediated signaling	0.45437
GO:0060828	regulation of canonical Wnt signaling pathway	0.45609
GO:0006206	pyrimidine nucleobase metabolic process	0.45623
GO:1901654	response to ketone	0.45637
GO:0031111	negative regulation of microtubule polymerization or depolymerization	0.45654
GO:0043903	regulation of symbiosis; encompassing mutualism through parasitism	0.45754
GO:0034334	adherens junction maintenance	0.45761
GO:0009914	hormone transport	0.45822
GO:0046879	hormone secretion	0.45822
GO:0046883	regulation of hormone secretion	0.45822
GO:0098542	defense response to other organism	0.4585
GO:0006006	glucose metabolic process	0.45869
GO:0032006	regulation of TOR signaling	0.45924
GO:0090305	nucleic acid phosphodiester bond hydrolysis	0.4602
GO:0007476	imaginal disc-derived wing morphogenesis	0.4613
GO:1900037	regulation of cellular response to hypoxia	0.46145
GO:1900038	negative regulation of cellular response to hypoxia	0.46145
GO:2000241	regulation of reproductive process	0.46215
GO:0048519	negative regulation of biological process	0.46227
GO:0060180	female mating behavior	0.4624
GO:0007097	nuclear migration	0.46294
GO:0008033	tRNA processing	0.46307
GO:0035089	establishment of apical/basal cell polarity	0.46385
GO:0070848	response to growth factor	0.46461
GO:0033993	response to lipid	0.46671
GO:0060429	epithelium development	0.4671
GO:0070417	cellular response to cold	0.46781
GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.46781
GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.46781
GO:0010959	regulation of metal ion transport	0.46805
GO:0035206	regulation of hemocyte proliferation	0.46883
GO:0044550	secondary metabolite biosynthetic process	0.46914
GO:1903362	regulation of cellular protein catabolic process	0.47009
GO:0008069	dorsal/ventral axis specification; ovarian follicular epithelium	0.47029
GO:0006888	ER to Golgi vesicle-mediated transport	0.47055
GO:0016334	establishment or maintenance of polarity of follicular epithelium	0.47145
GO:0007527	adult somatic muscle development	0.4719
GO:0001178	regulation of transcriptional start site selection at RNA polymerase II promoter	0.47196
GO:0060491	regulation of cell projection assembly	0.4727
GO:0044238	primary metabolic process	0.47281
GO:0009308	amine metabolic process	0.47328
GO:0044106	cellular amine metabolic process	0.47328
GO:0017148	negative regulation of translation	0.4734
GO:1901136	carbohydrate derivative catabolic process	0.4739
GO:1901698	response to nitrogen compound	0.47394
GO:0032989	cellular component morphogenesis	0.47402
GO:0040016	embryonic cleavage	0.47403
GO:0016049	cell growth	0.47432
GO:0098586	cellular response to virus	0.47532
GO:0032268	regulation of cellular protein metabolic process	0.47556
GO:0035080	heat shock-mediated polytene chromosome puffing	0.47635
GO:1903510	mucopolysaccharide metabolic process	0.47654
GO:0007031	peroxisome organization	0.47707
GO:0007155	cell adhesion	0.47713
GO:0022610	biological adhesion	0.47713
GO:0030707	ovarian follicle cell development	0.47717
GO:0048675	axon extension	0.47803
GO:0032008	positive regulation of TOR signaling	0.47834
GO:0045047	protein targeting to ER	0.47847
GO:0072599	establishment of protein localization to endoplasmic reticulum	0.47847
GO:0060284	regulation of cell development	0.47853
GO:0007368	determination of left/right symmetry	0.47889
GO:0009799	specification of symmetry	0.47889
GO:0009855	determination of bilateral symmetry	0.47889
GO:0016191	synaptic vesicle uncoating	0.47917
GO:0072318	clathrin coat disassembly	0.47917
GO:0072319	vesicle uncoating	0.47917
GO:0046011	regulation of oskar mRNA translation	0.48028
GO:0032388	positive regulation of intracellular transport	0.48028
GO:0046620	regulation of organ growth	0.48091
GO:0007253	cytoplasmic sequestering of NF-kappaB	0.48147
GO:0008588	release of cytoplasmic sequestered NF-kappaB	0.48147
GO:0032878	regulation of establishment or maintenance of cell polarity	0.48147
GO:0042345	regulation of NF-kappaB import into nucleus	0.48147
GO:0042346	positive regulation of NF-kappaB import into nucleus	0.48147
GO:0042347	negative regulation of NF-kappaB import into nucleus	0.48147
GO:0042348	NF-kappaB import into nucleus	0.48147
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	0.48147
GO:0060623	regulation of chromosome condensation	0.48147
GO:2000114	regulation of establishment of cell polarity	0.48147
GO:0006508	proteolysis	0.48158
GO:0071689	muscle thin filament assembly	0.48166
GO:0007015	actin filament organization	0.48203
GO:0006607	NLS-bearing protein import into nucleus	0.48217
GO:0007035	vacuolar acidification	0.48264
GO:0048388	endosomal lumen acidification	0.48264
GO:0007277	pole cell development	0.48291
GO:0055065	metal ion homeostasis	0.48374
GO:0007450	dorsal/ventral pattern formation; imaginal disc	0.48416
GO:0044265	cellular macromolecule catabolic process	0.48588
GO:0051298	centrosome duplication	0.48595
GO:0040008	regulation of growth	0.4866
GO:0051646	mitochondrion localization	0.48741
GO:0002790	peptide secretion	0.48776
GO:0007507	heart development	0.48795
GO:0072359	circulatory system development	0.48795
GO:0006119	oxidative phosphorylation	0.48839
GO:0016192	vesicle-mediated transport	0.48876
GO:0030431	sleep	0.48902
GO:0050919	negative chemotaxis	0.48973
GO:0007143	female meiotic division	0.49025
GO:0008652	cellular amino acid biosynthetic process	0.49072
GO:1901607	alpha-amino acid biosynthetic process	0.49072
GO:0048199	vesicle targeting; to; from or within Golgi	0.49237
GO:0048209	regulation of vesicle targeting; to; from or within Golgi	0.49237
GO:0055002	striated muscle cell development	0.49256
GO:0051480	regulation of cytosolic calcium ion concentration	0.49285
GO:0050792	regulation of viral process	0.49301
GO:0035151	regulation of tube size; open tracheal system	0.49318
GO:0030163	protein catabolic process	0.49426
GO:0035383	thioester metabolic process	0.49437
GO:0006637	acyl-CoA metabolic process	0.49437
GO:0010565	regulation of cellular ketone metabolic process	0.49452
GO:0015711	organic anion transport	0.49698
GO:0031987	locomotion involved in locomotory behavior	0.49725
GO:0061359	regulation of Wnt signaling pathway by Wnt protein secretion	0.49726
GO:0032386	regulation of intracellular transport	0.49733
GO:0031330	negative regulation of cellular catabolic process	0.49742
GO:0030588	pseudocleavage	0.49816
GO:0030589	pseudocleavage involved in syncytial blastoderm formation	0.49816
GO:0090407	organophosphate biosynthetic process	0.49857
GO:2000377	regulation of reactive oxygen species metabolic process	0.49889
GO:0007509	mesoderm migration involved in gastrulation	0.49914
GO:0014706	striated muscle tissue development	0.5003
GO:0007163	establishment or maintenance of cell polarity	0.50138
GO:0051965	positive regulation of synapse assembly	0.50159
GO:0031334	positive regulation of protein complex assembly	0.50166
GO:0060856	establishment of blood-brain barrier	0.50242
GO:0016319	mushroom body development	0.50282
GO:0016043	cellular component organization	0.50314
GO:0007615	anesthesia-resistant memory	0.50316
GO:0006120	mitochondrial electron transport; NADH to ubiquinone	0.50343
GO:0090316	positive regulation of intracellular protein transport	0.50348
GO:0017038	protein import	0.50387
GO:0009451	RNA modification	0.50423
GO:0035220	wing disc development	0.50434
GO:0030522	intracellular receptor signaling pathway	0.50465
GO:0048789	cytoskeletal matrix organization at active zone	0.50529
GO:0035209	pupal development	0.50531
GO:0023051	regulation of signaling	0.50642
GO:0010646	regulation of cell communication	0.50642
GO:0044763	single-organism cellular process	0.50671
GO:0051649	establishment of localization in cell	0.50674
GO:0051246	regulation of protein metabolic process	0.50719
GO:0051603	proteolysis involved in cellular protein catabolic process	0.50725
GO:0044257	cellular protein catabolic process	0.50725
GO:0035010	encapsulation of foreign target	0.50739
GO:0008363	larval chitin-based cuticle development	0.50819
GO:0045196	establishment or maintenance of neuroblast polarity	0.50819
GO:0030239	myofibril assembly	0.50841
GO:0032101	regulation of response to external stimulus	0.50887
GO:0008152	metabolic process	0.50929
GO:0008057	eye pigment granule organization	0.51015
GO:0033059	cellular pigmentation	0.51015
GO:0048753	pigment granule organization	0.51015
GO:0008610	lipid biosynthetic process	0.5102
GO:0016348	imaginal disc-derived leg joint morphogenesis	0.51028
GO:0006996	organelle organization	0.5104
GO:0002831	regulation of response to biotic stimulus	0.51065
GO:0008354	germ cell migration	0.51067
GO:0060548	negative regulation of cell death	0.51112
GO:0031929	TOR signaling	0.51153
GO:0030336	negative regulation of cell migration	0.51189
GO:0051271	negative regulation of cellular component movement	0.51189
GO:2000146	negative regulation of cell motility	0.51189
GO:0006032	chitin catabolic process	0.51203
GO:0022898	regulation of transmembrane transporter activity	0.51203
GO:0032409	regulation of transporter activity	0.51203
GO:0032411	positive regulation of transporter activity	0.51203
GO:0032412	regulation of ion transmembrane transporter activity	0.51203
GO:0032414	positive regulation of ion transmembrane transporter activity	0.51203
GO:0046348	amino sugar catabolic process	0.51203
GO:1901072	glucosamine-containing compound catabolic process	0.51203
GO:0060912	cardiac cell fate specification	0.51327
GO:1905207	regulation of cardiocyte differentiation	0.51327
GO:2000043	regulation of cardiac cell fate specification	0.51327
GO:0042685	cardioblast cell fate specification	0.51327
GO:0042686	regulation of cardioblast cell fate specification	0.51327
GO:0051890	regulation of cardioblast differentiation	0.51327
GO:0031396	regulation of protein ubiquitination	0.514
GO:0030241	skeletal muscle myosin thick filament assembly	0.51429
GO:0071688	striated muscle myosin thick filament assembly	0.51429
GO:0007447	imaginal disc pattern formation	0.51481
GO:0043408	regulation of MAPK cascade	0.51536
GO:0051641	cellular localization	0.51575
GO:0048583	regulation of response to stimulus	0.51579
GO:0031347	regulation of defense response	0.51602
GO:0043069	negative regulation of programmed cell death	0.51649
GO:0006935	chemotaxis	0.51665
GO:0098656	anion transmembrane transport	0.51677
GO:0000302	response to reactive oxygen species	0.51716
GO:0016318	ommatidial rotation	0.5176
GO:0001510	RNA methylation	0.51813
GO:0042445	hormone metabolic process	0.51861
GO:0048513	animal organ development	0.5188
GO:0006402	mRNA catabolic process	0.51961
GO:0010623	programmed cell death involved in cell development	0.52029
GO:0007026	negative regulation of microtubule depolymerization	0.52041
GO:0010796	regulation of multivesicular body size	0.52041
GO:0008587	imaginal disc-derived wing margin morphogenesis	0.52089
GO:0030072	peptide hormone secretion	0.5216
GO:0090276	regulation of peptide hormone secretion	0.5216
GO:0007281	germ cell development	0.52191
GO:0007010	cytoskeleton organization	0.5222
GO:0046467	membrane lipid biosynthetic process	0.52306
GO:0051924	regulation of calcium ion transport	0.52393
GO:0046165	alcohol biosynthetic process	0.52402
GO:0016126	sterol biosynthetic process	0.52402
GO:0006697	ecdysone biosynthetic process	0.52402
GO:1902653	secondary alcohol biosynthetic process	0.52402
GO:0048167	regulation of synaptic plasticity	0.52418
GO:0007186	G-protein coupled receptor signaling pathway	0.52447
GO:0016335	morphogenesis of larval imaginal disc epithelium	0.52461
GO:0003007	heart morphogenesis	0.52474
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	0.52671
GO:1901184	regulation of ERBB signaling pathway	0.52671
GO:0014902	myotube differentiation	0.52696
GO:0035295	tube development	0.52717
GO:0014014	negative regulation of gliogenesis	0.52743
GO:0060253	negative regulation of glial cell proliferation	0.52743
GO:0008544	epidermis development	0.52826
GO:0018990	ecdysis; chitin-based cuticle	0.52865
GO:0051346	negative regulation of hydrolase activity	0.52945
GO:0060537	muscle tissue development	0.52965
GO:0042990	regulation of transcription factor import into nucleus	0.52976
GO:0042991	transcription factor import into nucleus	0.52976
GO:0035150	regulation of tube size	0.53028
GO:0030010	establishment of cell polarity	0.53141
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	0.5315
GO:0031668	cellular response to extracellular stimulus	0.53155
GO:0031669	cellular response to nutrient levels	0.53155
GO:0006635	fatty acid beta-oxidation	0.53198
GO:0007443	Malpighian tubule morphogenesis	0.53257
GO:0061333	renal tubule morphogenesis	0.53257
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.53345
GO:1901989	positive regulation of cell cycle phase transition	0.53345
GO:0090068	positive regulation of cell cycle process	0.53345
GO:0043632	modification-dependent macromolecule catabolic process	0.53382
GO:0080135	regulation of cellular response to stress	0.53389
GO:0097485	neuron projection guidance	0.53392
GO:0009409	response to cold	0.53419
GO:0071482	cellular response to light stimulus	0.53425
GO:0048699	generation of neurons	0.53524
GO:1990138	neuron projection extension	0.53537
GO:0044237	cellular metabolic process	0.53625
GO:0051568	histone H3-K4 methylation	0.53695
GO:0042753	positive regulation of circadian rhythm	0.53719
GO:0009615	response to virus	0.53724
GO:0000226	microtubule cytoskeleton organization	0.53858
GO:0007519	skeletal muscle tissue development	0.53906
GO:0009895	negative regulation of catabolic process	0.53951
GO:0003006	developmental process involved in reproduction	0.53955
GO:0000184	nuclear-transcribed mRNA catabolic process; nonsense-mediated decay	0.5397
GO:0007319	negative regulation of oskar mRNA translation	0.5397
GO:1901700	response to oxygen-containing compound	0.53979
GO:0019941	modification-dependent protein catabolic process	0.54058
GO:0006511	ubiquitin-dependent protein catabolic process	0.54058
GO:0022618	ribonucleoprotein complex assembly	0.54063
GO:0016320	endoplasmic reticulum membrane fusion	0.54072
GO:0009607	response to biotic stimulus	0.54086
GO:0043207	response to external biotic stimulus	0.54086
GO:0051707	response to other organism	0.54086
GO:0009411	response to UV	0.54117
GO:0009225	nucleotide-sugar metabolic process	0.54144
GO:0090158	endoplasmic reticulum membrane organization	0.54145
GO:0072522	purine-containing compound biosynthetic process	0.54196
GO:0033157	regulation of intracellular protein transport	0.54256
GO:0034440	lipid oxidation	0.54308
GO:0033554	cellular response to stress	0.54394
GO:0050994	regulation of lipid catabolic process	0.544
GO:0050995	negative regulation of lipid catabolic process	0.544
GO:0015849	organic acid transport	0.54422
GO:0046942	carboxylic acid transport	0.54422
GO:0045860	positive regulation of protein kinase activity	0.54431
GO:1901988	negative regulation of cell cycle phase transition	0.54431
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.54431
GO:0009649	entrainment of circadian clock	0.54436
GO:0048790	maintenance of presynaptic active zone structure	0.54524
GO:0099558	maintenance of synapse structure	0.54524
GO:0022604	regulation of cell morphogenesis	0.54617
GO:0035337	fatty-acyl-CoA metabolic process	0.54694
GO:0046949	fatty-acyl-CoA biosynthetic process	0.54694
GO:0035384	thioester biosynthetic process	0.54727
GO:0071616	acyl-CoA biosynthetic process	0.54727
GO:0048190	wing disc dorsal/ventral pattern formation	0.54738
GO:0046330	positive regulation of JNK cascade	0.54748
GO:0007635	chemosensory behavior	0.54754
GO:0046959	habituation	0.54771
GO:2000026	regulation of multicellular organismal development	0.54786
GO:0051642	centrosome localization	0.54799
GO:0061842	microtubule organizing center localization	0.54799
GO:0048678	response to axon injury	0.54843
GO:0016055	Wnt signaling pathway	0.54873
GO:0019094	pole plasm mRNA localization	0.54937
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.55034
GO:0070050	neuron cellular homeostasis	0.55071
GO:0042440	pigment metabolic process	0.55087
GO:1902807	negative regulation of cell cycle G1/S phase transition	0.55145
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.55145
GO:0045071	negative regulation of viral genome replication	0.55292
GO:0048525	negative regulation of viral process	0.55292
GO:1903901	negative regulation of viral life cycle	0.55292
GO:0033365	protein localization to organelle	0.55312
GO:0071214	cellular response to abiotic stimulus	0.55369
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	0.55373
GO:0007409	axonogenesis	0.55416
GO:0006820	anion transport	0.55539
GO:0009896	positive regulation of catabolic process	0.55577
GO:0048569	post-embryonic animal organ development	0.55699
GO:0051241	negative regulation of multicellular organismal process	0.55836
GO:0009952	anterior/posterior pattern specification	0.55841
GO:0042430	indole-containing compound metabolic process	0.55911
GO:0071417	cellular response to organonitrogen compound	0.55964
GO:0048135	female germ-line cyst formation	0.55982
GO:0007460	R8 cell fate commitment	0.56078
GO:0002118	aggressive behavior	0.56219
GO:0051705	multi-organism behavior	0.56219
GO:0045927	positive regulation of growth	0.56294
GO:0060560	developmental growth involved in morphogenesis	0.56308
GO:0006367	transcription initiation from RNA polymerase II promoter	0.56346
GO:0006352	DNA-templated transcription; initiation	0.56346
GO:0006952	defense response	0.56382
GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	0.56416
GO:0000915	actomyosin contractile ring assembly	0.56416
GO:0044837	actomyosin contractile ring organization	0.56416
GO:0030509	BMP signaling pathway	0.56474
GO:0071773	cellular response to BMP stimulus	0.56474
GO:0031644	regulation of neurological system process	0.56481
GO:0090328	regulation of olfactory learning	0.56481
GO:0065007	biological regulation	0.56514
GO:0007310	oocyte dorsal/ventral axis specification	0.56528
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.56531
GO:1904029	regulation of cyclin-dependent protein kinase activity	0.56531
GO:0035290	trunk segmentation	0.56561
GO:0071168	protein localization to chromatin	0.56561
GO:0000387	spliceosomal snRNP assembly	0.56628
GO:0009142	nucleoside triphosphate biosynthetic process	0.56636
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.56636
GO:0035592	establishment of protein localization to extracellular region	0.56669
GO:0071692	protein localization to extracellular region	0.56669
GO:0043279	response to alkaloid	0.56718
GO:0003014	renal system process	0.56761
GO:0003008	system process	0.56778
GO:0009605	response to external stimulus	0.56789
GO:0006576	cellular biogenic amine metabolic process	0.56804
GO:0009966	regulation of signal transduction	0.56818
GO:0051321	meiotic cell cycle	0.56863
GO:0007405	neuroblast proliferation	0.56958
GO:0061351	neural precursor cell proliferation	0.56958
GO:0048806	genitalia development	0.56964
GO:0071478	cellular response to radiation	0.56983
GO:0044248	cellular catabolic process	0.56986
GO:0070593	dendrite self-avoidance	0.57021
GO:0030422	production of siRNA involved in RNA interference	0.57068
GO:0014009	glial cell proliferation	0.5707
GO:0014013	regulation of gliogenesis	0.5707
GO:0060251	regulation of glial cell proliferation	0.5707
